deactivated_id,name,correction_reason
141,Hira Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Hira Lodge"" (id 1992) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
140,Sunny Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Sunny Guesthouse"" (id 1991) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
139,International Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""International Guesthouse"" (id 1990) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
138,Super View Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Super View Guesthouse"" (id 1989) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
137,Paradise Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Paradise Guesthouse"" (id 1988) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
136,Bee Hive Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Bee Hive Guesthouse"" (id 1987) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
135,Bright Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Bright Guesthouse"" (id 1986) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
134,Manisha Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Manisha Hotel"" (id 1985) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
133,Peaceful Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Peaceful Lodge"" (id 1984) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
132,Sunrise Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Sunrise Guesthouse"" (id 1983) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
130,Chandra Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Chandra Guesthouse"" (id 1982) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
129,Kamala Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Kamala Guesthouse"" (id 1981) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
128,Dipak Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Dipak Guesthouse"" (id 1980) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
127,Laxmi Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Laxmi Lodge"" (id 1979) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
126,Sushma Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Sushma Guesthouse"" (id 1978) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
125,See You Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""See You Lodge"" (id 1977) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
124,Mamta Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Mamta Guesthouse"" (id 1976) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
123,Anjana Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Anjana Lodge"" (id 1975) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
122,Mountain Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Mountain Lodge"" (id 1974) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
121,Mira Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Mira Lodge"" (id 1973) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
120,Evergreen Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Evergreen Lodge"" (id 1972) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
119,Hotel Sunrise,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Sunrise"" (id 1971) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
118,K2 Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""K2 Hotel"" (id 1970) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
117,New Pokhara Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""New Pokhara Lodge"" (id 1969) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
116,Summit Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Summit Guesthouse"" (id 1968) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
115,Gurkha Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Gurkha Lodge"" (id 1967) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
114,Fujihana Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Fujihana Guest House"" (id 1966) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
113,Lonely Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Lonely Guest House"" (id 1965) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
112,Buddha Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Buddha Hotel"" (id 1964) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
111,Millennium Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Millennium Guesthouse"" (id 1963) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
110,Nepal Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Nepal Hotel"" (id 1962) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
109,Peace Plaza Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Peace Plaza Hotel"" (id 1961) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
108,Plaza Annapurna Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Plaza Annapurna Hotel"" (id 1960) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
107,Crown Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Crown Hotel"" (id 1959) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
106,Laxmi Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Laxmi Guesthouse"" (id 1958) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
105,Be Happy Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Be Happy Guesthouse"" (id 1957) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
104,Mandap Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Mandap Hotel"" (id 1956) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
103,Hotel Tropicana,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Tropicana"" (id 1955) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
102,Shining Star Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Shining Star Hotel"" (id 1954) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
101,Lake Vision Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Lake Vision Guesthouse"" (id 1953) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
100,Snowland Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Snowland Hotel"" (id 1952) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
99,Hotel Kunga,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Kunga"" (id 4131) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
98,Hotel Dhaulagiri,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Dhaulagiri"" (id 4130) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
97,Nilgiri Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Nilgiri Hotel"" (id 4129) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
96,Hotel Anita,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Anita"" (id 4128) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
95,Green Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Green Hotel"" (id 4127) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
92,New Annapurna Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""New Annapurna Guesthouse"" (id 1951) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
90,Peace Eye Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Peace Eye Guest House"" (id 1950) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
89,Snow Hill Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Snow Hill Lodge"" (id 1949) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
83,Lo Manthang Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Lo Manthang Guesthouse"" (id 4125) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
80,Ganesh Himal Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Ganesh Himal Hotel"" (id 3129) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
