Hotel Name,Destination,Address,Latitude,Longitude,Phone,Rating,Price Per Night,Currency,Booking Status,Booking URL
Dhorpatan Village Inn,Baglung,Dhorpatan Nepal,28.4200,83.0000,+977-68-690100,4.7,90,USD,Available,https://www.dhorpatanvillageinn.com
Baglung Hill Homestay,Baglung,Baglung Nepal,28.2700,83.5900,+977-68-690200,4.5,65,USD,Available,https://www.baglunghillhomestay.com
Tamang Heritage Lodge,Rasuwa,Tamang Heritage Trail Nepal,28.1800,85.4200,+977-10-700100,4.8,100,USD,Available,https://www.tamangheritagelodge.com
Thuman Village Homestay,Rasuwa,Thuman Nepal,28.2000,85.3500,+977-10-700200,4.7,75,USD,Available,https://www.thumanhomestay.com
Briddim Community Lodge,Rasuwa,Briddim Nepal,28.1900,85.3800,+977-10-700300,4.8,85,USD,Available,https://www.briddimcommunitylodge.com
Nagthali Mountain Lodge,Rasuwa,Nagthali Nepal,28.2200,85.3800,+977-10-701100,4.9,110,USD,Available,https://www.nagthalimountainlodge.com
Kyanjin Village Retreat,Rasuwa,Kyanjin Nepal,28.2140,85.5650,+977-10-701200,4.8,120,USD,Available,https://www.kyanjinvillageretreat.com
Hotel Name,Destination,Address,Latitude,Longitude,Phone,Rating,Price Per Night,Currency,Booking Status,Booking URL
Lete Mountain Lodge,Mustang,Lete Nepal,28.6500,83.6000,+977-69-710100,4.7,85,USD,Available,https://www.letemountainlodge.com
See You Lodge,Mustang,Lete Thasang Nepal,28.6400,83.5900,+977-9847616800,4.8,95,USD,Available,https://seeyoulodge.nicnepal.org
Marpha Village Homestay,Mustang,Marpha Nepal,28.7500,83.6900,+977-69-710200,4.7,80,USD,Available,https://www.marphavillagehomestay.com
Tukuche Heritage Lodge,Mustang,Tukuche Nepal,28.7400,83.6200,+977-69-710300,4.6,90,USD,Available,https://www.tukucheheritagelodge.com
Lo Manthang Village Guest House,Mustang,Lo Manthang Nepal,29.1800,83.9700,+977-69-711100,4.8,100,USD,Available,https://www.lomanthangguesthouse.com
Mustang Mystique Guest House,Mustang,Lo Manthang Nepal,29.1805,83.9705,+977-9847616866,4.7,85,USD,Available,https://www.mustangmystiqueguesthouse.com
Muktinath Village Lodge,Mustang,Ranipauwa Muktinath Nepal,28.8200,83.8700,+977-69-711200,4.8,120,USD,Available,https://www.muktinathvillagelodge.com
Kagbeni Riverside Lodge,Mustang,Kagbeni Nepal,28.8400,83.7800,+977-69-711300,4.7,90,USD,Available,https://www.kagbeniriversidelodge.com
Chharka Village Inn,Dolpa,Chharka Nepal,29.1000,83.3000,+977-87-720100,4.5,75,USD,Available,https://www.chharkavillageinn.com
Saldang Mountain Lodge,Dolpa,Saldang Nepal,29.2500,82.9500,+977-87-720200,4.8,100,USD,Available,https://www.saldangmountainlodge.com
Shey Phoksundo Retreat,Dolpa,Shey Phoksundo Nepal,29.2000,82.9500,+977-87-720300,4.9,130,USD,Available,https://www.sheyphoksundoretreat.com
Juphal Village Lodge,Dolpa,Juphal Nepal,29.2700,82.1900,+977-87-721100,4.5,65,USD,Available,https://www.juphalvillagelodge.com
Rara Lake View Lodge,Mugu,Rara Nepal,29.5300,82.0900,+977-87-730100,4.8,110,USD,Available,https://www.raralakeviewlodge.com
Talcha Airport Guest House,Mugu,Talcha Nepal,29.5305,82.1000,+977-87-730200,4.6,75,USD,Available,https://www.talchaguesthouse.com
Khatyad Rural Homestay,Mugu,Khatyad Nepal,29.6500,82.2500,+977-87-730300,4.4,55,USD,Available,https://www.khatyadhomestay.com
Simikot Mountain Lodge,Humla,Simikot Nepal,29.9700,81.8200,+977-87-740100,4.6,85,USD,Available,https://www.simikotmountainlodge.com
Yari Village Homestay,Humla,Yari Nepal,30.0000,81.5000,+977-87-740200,4.7,70,USD,Available,https://www.yarivillagehomestay.com
Hilsa Border Lodge,Humla,Hilsa Nepal,30.1200,81.2500,+977-87-740300,4.5,80,USD,Available,https://www.hilsaborderlodge.com
Manaslu Samdo Lodge,Gorkha,Samdo Nepal,28.6500,84.6800,+977-64-750100,4.8,105,USD,Available,https://www.manaslusamdolodge.com
Tsum Valley Homestay,Gorkha,Tsum Valley Nepal,28.5500,85.0000,+977-64-750200,4.7,90,USD,Available,https://www.tsumvalleyhomestay.com
Hotel Name,Destination,Address,Latitude,Longitude,Phone,Rating,Price Per Night,Currency,Booking Status,Booking URL
Samdo Himalayan Lodge,Gorkha,Samdo Manaslu Nepal,28.6505,84.6805,+977-64-760100,4.8,110,USD,Available,https://www.samdo-himalayanlodge.com
Deng Village Guest House,Gorkha,Deng Nepal,28.6000,84.7700,+977-64-760200,4.6,80,USD,Available,https://www.dengvillageguesthouse.com
Namrung Mountain Lodge,Gorkha,Namrung Nepal,28.6300,84.6500,+977-64-760300,4.7,95,USD,Available,https://www.namrungmountainlodge.com
Tsum Valley Village Homestay,Gorkha,Tsum Valley Nepal,28.5500,85.0500,+977-64-761100,4.8,90,USD,Available,https://www.tsumvalleyvillagehomestay.com
Mu Gompa Guest House,Gorkha,Mu Gompa Nepal,28.7000,85.1300,+977-64-761200,4.9,120,USD,Available,https://www.mugompaguesthouse.com
Chhule Nile Lodge,Gorkha,Chhule Nile Nepal,28.6500,85.1000,+977-64-761300,4.7,85,USD,Available,https://www.chhulelodge.com
Nar Phu Valley Lodge,Manang,Nar Phu Nepal,28.8000,84.0500,+977-66-770100,4.9,130,USD,Available,https://www.narphuvalleylodge.com
Phu Village Homestay,Manang,Phu Nepal,28.8200,84.1500,+977-66-770200,4.8,100,USD,Available,https://www.phuvillagehomestay.com
Naar Mountain Guest House,Manang,Naar Nepal,28.7800,84.1200,+977-66-770300,4.7,95,USD,Available,https://www.naarmountainguesthouse.com
Koto Rural Lodge,Manang,Koto Nepal,28.6500,84.1200,+977-66-771100,4.6,80,USD,Available,https://www.kotorurallodge.com
Humde Village Lodge,Manang,Humde Nepal,28.7000,84.0300,+977-66-771200,4.5,75,USD,Available,https://www.humdevillagelodge.com
Chame Mountain Inn,Manang,Chame Nepal,28.5500,84.2400,+977-66-771300,4.7,90,USD,Available,https://www.chamemountaininn.com
Bimthang Valley Lodge,Lamjung,Bimthang Nepal,28.7000,84.3500,+977-66-780100,4.8,105,USD,Available,https://www.bimthangvalleylodge.com
Dharapani Village Lodge,Manang,Dharapani Nepal,28.5300,84.3600,+977-66-780200,4.7,85,USD,Available,https://www.dharapani-lodge.com
Tal Village Riverside Inn,Manang,Tal Nepal,28.4800,84.3800,+977-66-780300,4.6,75,USD,Available,https://www.talriversideinn.com
Ghalegaun Community Homestay,Lamjung,Ghalegaun Nepal,28.2500,84.4000,+977-66-790100,4.9,90,USD,Available,https://www.ghalegaunhomestay.com
Bhujung Village Resort,Lamjung,Bhujung Nepal,28.3000,84.4200,+977-66-790200,4.7,80,USD,Available,https://www.bhujungvillageresort.com
Pasgaun Rural Lodge,Lamjung,Pasgaun Nepal,28.3500,84.4500,+977-66-790300,4.8,85,USD,Available,https://www.pasgaunrurallodge.com
Tansen Rural Heritage Inn,Palpa,Tansen Rural Nepal,27.8600,83.5400,+977-75-800100,4.6,70,USD,Available,https://www.tansenruralheritage.com
Ranimahal Riverside Lodge,Palpa,Ranimahal Nepal,27.8300,83.5500,+977-75-800200,4.7,85,USD,Available,https://www.ranimahalriversidelodge.com
Hotel Name,Destination,Address,Latitude,Longitude,Phone,Rating,Price Per Night,Currency,Booking Status,Booking URL
Sikles Community Homestay,Kaski,Sikles Village Nepal,28.4100,84.1200,+977-61-810100,4.8,85,USD,Available,https://www.siklescommunityhomestay.com
Kapuche Lake Lodge,Kaski,Kapuche Nepal,28.4000,84.1300,+977-61-810200,4.7,95,USD,Available,https://www.kapuchelakelodge.com
Sirubari Village Homestay,Syangja,Sirubari Nepal,28.0500,83.7800,+977-63-810300,4.8,80,USD,Available,https://www.sirubarihomestay.com
Panchase Eco Lodge,Kaski,Panchase Nepal,28.2500,83.8500,+977-61-811100,4.7,90,USD,Available,https://www.panchaseecolodge.com
Ghandruk Gurung Lodge,Kaski,Ghandruk Nepal,28.3700,84.0000,+977-61-811200,4.9,100,USD,Available,https://www.ghandrukgurunglodge.com
Chhomrong Mountain Lodge,Kaski,Chhomrong Nepal,28.5300,83.8200,+977-61-811300,4.8,110,USD,Available,https://www.chhomrongmountainlodge.com
Jhinu Danda Hot Spring Lodge,Kaski,Jhinu Danda Nepal,28.4800,83.8100,+977-61-812100,4.7,85,USD,Available,https://www.jhinudandalodge.com
Tadapani Village Lodge,Kaski,Tadapani Nepal,28.4100,83.7500,+977-61-812200,4.8,95,USD,Available,https://www.tadapanivillagelodge.com
Chitlang Organic Homestay,Makwanpur,Chitlang Nepal,27.6000,85.2000,+977-57-820100,4.7,70,USD,Available,https://www.chitlangorganichomestay.com
Kulekhani Lake Resort,Makwanpur,Kulekhani Nepal,27.5900,85.1500,+977-57-820200,4.6,90,USD,Available,https://www.kulekhaniresort.com
Daman Mountain Lodge,Makwanpur,Daman Nepal,27.6000,85.1000,+977-57-820300,4.8,105,USD,Available,https://www.damanmountainlodge.com
Palung Village Homestay,Makwanpur,Palung Nepal,27.6200,85.1200,+977-57-821100,4.5,65,USD,Available,https://www.palunghomestay.com
Ilam Tea Garden Lodge,Ilam,Ilam Nepal,26.9200,87.9300,+977-27-830100,4.8,95,USD,Available,https://www.ilamteagardenlodge.com
Kanyam Tea Homestay,Ilam,Kanyam Nepal,26.8800,87.9200,+977-27-830200,4.9,100,USD,Available,https://www.kanyamteahomestay.com
Antu Danda View Lodge,Ilam,Antu Danda Nepal,26.8800,87.9400,+977-27-830300,4.7,85,USD,Available,https://www.antudandaviewlodge.com
Mai Pokhari Eco Lodge,Ilam,Mai Pokhari Nepal,26.9300,87.9300,+977-27-831100,4.6,75,USD,Available,https://www.maipokhariecolodge.com
Dhankuta Community Homestay,Dhankuta,Dhankuta Nepal,26.9800,87.3500,+977-26-840100,4.8,70,USD,Available,https://www.dhankutahomestay.com
Kachide Community Homestay,Dhankuta,Kachide Nepal,26.9800,87.3500,+977-26-840200,4.7,75,USD,Available,https://www.kachidehomestay.com
Bhedetar Hill Resort,Dhankuta,Bhedetar Nepal,26.8100,87.2800,+977-26-840300,4.6,90,USD,Available,https://www.bhedetarhillresort.com
Barpak Village Lodge,Gorkha,Barpak Nepal,28.2100,84.7500,+977-64-850100,4.9,100,USD,Available,https://www.barpakvillagelodge.com
Hotel Name,Destination,Address,Latitude,Longitude,Phone,Rating,Price Per Night,Currency,Booking Status,Booking URL
Barpak Mountain View Lodge,Gorkha,Barpak Nepal,28.2105,84.7505,+977-64-850200,4.8,110,USD,Available,https://www.barpakmountainviewlodge.com
Laprak Village Homestay,Gorkha,Laprak Nepal,28.2300,84.7200,+977-64-850300,4.7,85,USD,Available,https://www.laprakhomestay.com
Kashigaun Rural Lodge,Gorkha,Kashigaun Nepal,28.1800,84.7000,+977-64-851100,4.6,75,USD,Available,https://www.kashigaunrurallodge.com
Kerauja Mountain Lodge,Gorkha,Kerauja Nepal,28.2200,84.6500,+977-64-851200,4.7,90,USD,Available,https://www.keraujamountainlodge.com
Siru Bari Community Stay,Syangja,Sirubari Nepal,28.0505,83.7805,+977-63-860100,4.9,80,USD,Available,https://www.sirubaricommunitystay.com
Nuwakot Village Heritage,Nuwakot,Nuwakot Nepal,27.9205,85.1705,+977-10-860200,4.6,70,USD,Available,https://www.nuwakotheritagevillage.com
Kakani Mountain Lodge,Nuwakot,Kakani Nepal,27.8000,85.2600,+977-10-860300,4.7,95,USD,Available,https://www.kakanimountainlodge.com
Chisapani Village Retreat,Sindhupalchok,Chisapani Nepal,28.0200,85.4500,+977-11-870100,4.8,90,USD,Available,https://www.chisapanivillageretreat.com
Nagarkot Rural Community Stay,Bhaktapur,Nagarkot Nepal,27.7200,85.5200,+977-1-870200,4.7,100,USD,Available,https://www.nagarkotruralstay.com
Panauti Village Homestay,Kavrepalanchok,Panauti Nepal,27.5850,85.5150,+977-11-870300,4.8,85,USD,Available,https://www.panautivillagehomestay.com
Dhulikhel Rural Retreat,Kavrepalanchok,Dhulikhel Nepal,27.6250,85.5450,+977-11-871100,4.7,95,USD,Available,https://www.dhulikhelruralretreat.com
Namobuddha Eco Lodge,Kavrepalanchok,Namobuddha Nepal,27.5700,85.6000,+977-11-871200,4.9,120,USD,Available,https://www.namobuddhaecolodge.com
Balthali Village Resort,Kavrepalanchok,Balthali Nepal,27.5500,85.6200,+977-11-871300,4.8,110,USD,Available,https://www.balthalivillageresort.com
Kushma Riverside Lodge,Parbat,Kushma Nepal,28.2200,83.6900,+977-67-880100,4.6,80,USD,Available,https://www.kushmariversidelodge.com
Dharapani Rural Homestay,Parbat,Dharapani Nepal,28.2500,83.6500,+977-67-880200,4.5,65,USD,Available,https://www.dharaparniruralhomestay.com
Salyan Hill Lodge,Salyan,Salyan Nepal,28.3800,82.1700,+977-88-880300,4.5,60,USD,Available,https://www.salyanhilllodge.com
Rukum Mountain Homestay,Rukum,Rukum Nepal,28.6200,82.6200,+977-88-881100,4.6,70,USD,Available,https://www.rukummountainhomestay.com
Rolpa Village Lodge,Rolpa,Rolpa Nepal,28.3000,82.6400,+977-86-881200,4.5,60,USD,Available,https://www.rolpavillagelodge.com
Pyuthan Rural Resort,Pyuthan,Pyuthan Nepal,28.0900,82.8700,+977-86-881300,4.6,75,USD,Available,https://www.pyuthanruralresort.com
Arghakhanchi Hill Homestay,Arghakhanchi,Arghakhanchi Nepal,27.9500,83.1200,+977-77-882100,4.5,65,USD,Available,https://www.arghakhanchihomestay.com
Hotel Name,Destination,Address,Latitude,Longitude,Phone,Rating,Price Per Night,Currency,Booking Status,Booking URL
Aath Pahariya Community Homestay,Dhankuta,Khambela Nepal,26.9500,87.3500,+977-26-890100,4.8,75,USD,Available,https://www.aathpahariyahomestay.com
Khambela Village Lodge,Dhankuta,Khambela Nepal,26.9505,87.3505,+977-26-890200,4.7,70,USD,Available,https://www.khambelavillagelodge.com
Sipting Rural Homestay,Dhankuta,Sipting Nepal,26.9200,87.4000,+977-26-890300,4.6,65,USD,Available,https://www.siptinghomestay.com
Bhojpur Mountain Lodge,Bhojpur,Bhojpur Nepal,27.1800,87.0500,+977-29-900100,4.7,80,USD,Available,https://www.bhojpurmountainlodge.com
Dingla Village Homestay,Bhojpur,Dingla Nepal,27.2200,87.1000,+977-29-900200,4.6,65,USD,Available,https://www.dinglavillagehomestay.com
Hatuwa Rural Retreat,Bhojpur,Hatuwa Nepal,27.1000,87.0000,+977-29-900300,4.5,60,USD,Available,https://www.hatuwaruralretreat.com
Khotang Hill Lodge,Khotang,Khotang Nepal,27.2000,86.8000,+977-36-910100,4.6,70,USD,Available,https://www.khotanghilllodge.com
Halesi Village Guest House,Khotang,Halesi Nepal,27.0500,86.7500,+977-36-910200,4.7,85,USD,Available,https://www.halesivillageguesthouse.com
Okhaldhunga Mountain Stay,Okhaldhunga,Okhaldhunga Nepal,27.3200,86.5000,+977-37-910300,4.5,65,USD,Available,https://www.okhaldhungamountainstay.com
Solukhumbu Rural Lodge,Solukhumbu,Junbesi Nepal,27.6300,86.5800,+977-38-920100,4.8,95,USD,Available,https://www.junbesirurallodge.com
Junbesi Village Homestay,Solukhumbu,Junbesi Nepal,27.6305,86.5805,+977-38-920200,4.9,90,USD,Available,https://www.junbesihomestay.com
Phaplu Mountain Lodge,Solukhumbu,Phaplu Nepal,27.5200,86.5900,+977-38-920300,4.7,85,USD,Available,https://www.phaplumountainlodge.com
Bung Village Homestay,Sankhuwasabha,Bung Nepal,27.7500,87.3000,+977-29-930100,4.8,75,USD,Available,https://www.bunghomestay.com
Num Community Lodge,Sankhuwasabha,Num Nepal,27.6805,87.1805,+977-29-930200,4.7,80,USD,Available,https://www.numcommunitylodge.com
Hatiya Rural Lodge,Sankhuwasabha,Hatiya Nepal,27.8500,87.2500,+977-29-930300,4.6,70,USD,Available,https://www.hatiyarurallodge.com
Ilam Village Tea Retreat,Ilam,Barbote Nepal,26.9200,87.9300,+977-27-940100,4.9,100,USD,Available,https://www.ilamtearetreat.com
Barbote Village Homestay,Ilam,Barbote Nepal,26.9205,87.9305,+977-27-940200,4.8,85,USD,Available,https://www.barbotehomestay.com
Fikkal Tea Garden Lodge,Ilam,Fikkal Nepal,26.8900,87.9300,+977-27-940300,4.7,90,USD,Available,https://www.fikkalteagardenlodge.com
Mai Valley Farm Stay,Ilam,Mai Valley Nepal,26.9150,87.9400,+977-27-941100,4.6,75,USD,Available,https://www.maivalleyfarmstay.com
Antu Village Homestay,Ilam,Antu Nepal,26.8805,87.9405,+977-27-941200,4.8,95,USD,Available,https://www.antuvillagehomestay.com
Hotel Name,Destination,Address,Latitude,Longitude,Phone,Rating,Price Per Night,Currency,Booking Status,Booking URL
Sakhejung Village Homestay,Ilam,Sakhejung Nepal,26.9200,87.8500,+977-27-950100,4.7,75,USD,Available,https://www.sakhejunghomestay.com
Kolbung Tea Garden Lodge,Ilam,Kolbung Nepal,26.8500,87.9000,+977-27-950200,4.6,70,USD,Available,https://www.kolbungtealodge.com
Sandakpur Mountain Lodge,Ilam,Sandakpur Nepal,26.9500,87.9000,+977-27-950300,4.9,120,USD,Available,https://www.sandakpurmountainlodge.com
Maipokhari Village Retreat,Ilam,Maipokhari Nepal,26.9305,87.9305,+977-27-951100,4.8,90,USD,Available,https://www.maipokharivillageretreat.com
Phidim Hill Homestay,Panchthar,Phidim Nepal,27.1450,87.7600,+977-24-960100,4.6,65,USD,Available,https://www.phidimhillhomestay.com
Yangnam Village Lodge,Panchthar,Yangnam Nepal,27.1000,87.7500,+977-24-960200,4.7,70,USD,Available,https://www.yangnamvillagelodge.com
Tumbewa Rural Stay,Panchthar,Tumbewa Nepal,27.0500,87.6500,+977-24-960300,4.5,60,USD,Available,https://www.tumbewaruralstay.com
Tehrathum Rhododendron Lodge,Terhathum,Basantapur Nepal,27.1200,87.5500,+977-26-970100,4.8,95,USD,Available,https://www.terhathumrhododendronlodge.com
Menchhayayem Homestay,Terhathum,Menchhayayem Nepal,27.1000,87.4500,+977-26-970200,4.6,70,USD,Available,https://www.menchhayayemhomestay.com
Sankhuwasabha Arun Valley Lodge,Sankhuwasabha,Arun Valley Nepal,27.4000,87.2500,+977-29-970300,4.7,85,USD,Available,https://www.arunvalleylodge.com
Makalu Rural Community Stay,Sankhuwasabha,Num Nepal,27.6800,87.1800,+977-29-971100,4.8,100,USD,Available,https://www.makalururalstay.com
Barun Valley Lodge,Sankhuwasabha,Barun Valley Nepal,27.7500,87.0500,+977-29-971200,4.9,130,USD,Available,https://www.barunvalleylodge.com
Salpa Village Homestay,Bhojpur,Salpa Nepal,27.3000,86.9500,+977-29-980100,4.7,75,USD,Available,https://www.salpahomestay.com
Bhojpur Kirat Lodge,Bhojpur,Bhojpur Nepal,27.1700,87.0500,+977-29-980200,4.6,70,USD,Available,https://www.bhojpurkiratlodge.com
Shadananda Rural Inn,Bhojpur,Shadananda Nepal,27.2500,87.1000,+977-29-980300,4.5,60,USD,Available,https://www.shadanandaruralinn.com
Halesi Rural Retreat,Khotang,Halesi Nepal,27.0500,86.7500,+977-36-990100,4.8,90,USD,Available,https://www.halesiruralretreat.com
Diktel Mountain Lodge,Khotang,Diktel Nepal,27.2100,86.7900,+977-36-990200,4.7,80,USD,Available,https://www.diktelmountainlodge.com
Aiselukharka Village Stay,Khotang,Aiselukharka Nepal,27.4000,86.8000,+977-36-990300,4.5,65,USD,Available,https://www.aiselukharkastay.com
Okhaldhunga Community Lodge,Okhaldhunga,Okhaldhunga Nepal,27.3200,86.5000,+977-37-991100,4.6,70,USD,Available,https://www.okhaldhungacommunitylodge.com
Khijidemba Mountain Homestay,Okhaldhunga,Khijidemba Nepal,27.2500,86.4000,+977-37-991200,4.7,85,USD,Available,https://www.khijidembahomestay.com
Hotel Name,Destination,Address,Latitude,Longitude,Phone,Rating,Price Per Night,Currency,Booking Status,Booking URL
Junbesi Heritage Lodge,Solukhumbu,Junbesi Nepal,27.6300,86.5800,+977-38-000100,4.8,100,USD,Available,https://www.junbesiheritagelodge.com
Taksindu Village Lodge,Solukhumbu,Taksindu Nepal,27.5800,86.5700,+977-38-000200,4.7,85,USD,Available,https://www.taksinduvillagelodge.com
Ringmo Mountain Homestay,Solukhumbu,Ringmo Nepal,27.6200,86.6200,+977-38-000300,4.6,75,USD,Available,https://www.ringmomountainhomestay.com
Nunthala Rural Lodge,Solukhumbu,Nunthala Nepal,27.6000,86.6000,+977-38-001100,4.5,70,USD,Available,https://www.nunthalarurallodge.com
Chheskam Village Stay,Solukhumbu,Chheskam Nepal,27.5200,86.9000,+977-38-001200,4.7,80,USD,Available,https://www.chheskamstay.com
Mahalangur Mountain Lodge,Solukhumbu,Makalu Region Nepal,27.7500,87.0000,+977-38-001300,4.8,120,USD,Available,https://www.mahalangurmountainlodge.com
Taplejung Village Retreat,Taplejung,Taplejung Nepal,27.3500,87.6700,+977-24-010100,4.7,85,USD,Available,https://www.taplejungvillageretreat.com
Sekathum Riverside Lodge,Taplejung,Sekathum Nepal,27.6200,87.8500,+977-24-010200,4.8,100,USD,Available,https://www.sekathumriversidelodge.com
Amjilosa Mountain Stay,Taplejung,Amjilosa Nepal,27.6500,87.9000,+977-24-010300,4.7,90,USD,Available,https://www.amjilosamountainstay.com
Lhonak Base Camp Lodge,Taplejung,Lhonak Nepal,27.8800,88.0500,+977-24-011100,4.9,140,USD,Available,https://www.lhonakbasecamplodge.com
Olangchung Village Homestay,Taplejung,Olangchung Gola Nepal,27.6000,87.9000,+977-24-011200,4.8,110,USD,Available,https://www.olangchunghomestay.com
Phaktanglung Rural Inn,Taplejung,Phaktanglung Nepal,27.6500,87.8500,+977-24-011300,4.6,75,USD,Available,https://www.phaktanglungruralinn.com
Manang Village Heritage,Manang,Manang Village Nepal,28.6600,84.0200,+977-66-020100,4.8,100,USD,Available,https://www.manangvillageheritage.com
Yak Kharka Lodge,Manang,Yak Kharka Nepal,28.6500,84.3000,+977-66-020200,4.7,95,USD,Available,https://www.yakkharkalodge.com
Thorong Phedi Guest House,Manang,Thorong Phedi Nepal,28.7900,84.3900,+977-66-020300,4.8,120,USD,Available,https://www.thorongphediguesthouse.com
High Camp Mountain Lodge,Manang,Thorong La Nepal,28.7900,84.4000,+977-66-021100,4.7,130,USD,Available,https://www.highcampmountainlodge.com
