hotel_name,destination,address,latitude,longitude,phone,rating,price_per_night,currency,booking_status,booking_url,data_quality_score,price_category
Kanchenjunga Village Retreat,Taplejung,Kanchenjunga Region Nepal,27.7,88.0,+97724662100,4.9,130,USD,Available,https://www.kanchenjungavillageretreat.com,100.0,Mid Range
Panchase Rural Lodge,Kaski,Panchase Nepal,28.25,83.85,+97761670100,4.6,75,USD,Available,https://www.panchaserurallodge.com,100.0,Budget
Astam Village Homestay,Kaski,Astam Nepal,28.32,83.88,+97761670200,4.7,80,USD,Available,https://www.astamvillagehomestay.com,100.0,Mid Range
Dhampus Mountain Lodge,Kaski,Dhampus Nepal,28.27,83.81,+97761670300,4.8,95,USD,Available,https://www.dhampusmountainlodge.com,100.0,Mid Range
Australian Camp Guest House,Kaski,Austrian Camp Nepal,28.3,83.82,+97761671100,4.7,90,USD,Available,https://www.austriancampguesthouse.com,100.0,Mid Range
Khopra Ridge Lodge,Myagdi,Khopra Nepal,28.48,83.65,+97769680100,4.9,120,USD,Available,https://www.khopraridgelodge.com,100.0,Mid Range
Tatopani Village Resort,Myagdi,Tatopani Nepal,28.5,83.62,+97769680200,4.6,85,USD,Available,https://www.tatopanivillageresort.com,100.0,Mid Range
Ghorepani Mountain Lodge,Myagdi,Ghorepani Nepal,28.4,83.69,+97769680300,4.8,100,USD,Available,https://www.ghorepanimountainlodge.com,100.0,Mid Range
Poon Hill View Lodge,Myagdi,Poon Hill Nepal,28.4,83.69,+97769681100,4.9,115,USD,Available,https://www.poonhillviewlodge.com,100.0,Mid Range
Beni Riverside Lodge,Myagdi,Beni Nepal,28.34,83.56,+97769681200,4.5,70,USD,Available,https://www.beniriversidelodge.com,100.0,Budget
Dhorpatan Village Inn,Baglung,Dhorpatan Nepal,28.42,83.0,+97768690100,4.7,90,USD,Available,https://www.dhorpatanvillageinn.com,100.0,Mid Range
Baglung Hill Homestay,Baglung,Baglung Nepal,28.27,83.59,+97768690200,4.5,65,USD,Available,https://www.baglunghillhomestay.com,100.0,Budget
Tamang Heritage Lodge,Rasuwa,Tamang Heritage Trail Nepal,28.18,85.42,+97710700100,4.8,100,USD,Available,https://www.tamangheritagelodge.com,100.0,Mid Range
Thuman Village Homestay,Rasuwa,Thuman Nepal,28.2,85.35,+97710700200,4.7,75,USD,Available,https://www.thumanhomestay.com,100.0,Budget
Briddim Community Lodge,Rasuwa,Briddim Nepal,28.19,85.38,+97710700300,4.8,85,USD,Available,https://www.briddimcommunitylodge.com,100.0,Mid Range
Nagthali Mountain Lodge,Rasuwa,Nagthali Nepal,28.22,85.38,+97710701100,4.9,110,USD,Available,https://www.nagthalimountainlodge.com,100.0,Mid Range
Kyanjin Village Retreat,Rasuwa,Kyanjin Nepal,28.214,85.565,+97710701200,4.8,120,USD,Available,https://www.kyanjinvillageretreat.com,100.0,Mid Range
Lete Mountain Lodge,Mustang,Lete Nepal,28.65,83.6,+97769710100,4.7,85,USD,Available,https://www.letemountainlodge.com,100.0,Mid Range
See You Lodge,Mustang,Lete Thasang Nepal,28.64,83.59,+9779847616800,4.8,95,USD,Available,https://seeyoulodge.nicnepal.org,100.0,Mid Range
Marpha Village Homestay,Mustang,Marpha Nepal,28.75,83.69,+97769710200,4.7,80,USD,Available,https://www.marphavillagehomestay.com,100.0,Mid Range
Tukuche Heritage Lodge,Mustang,Tukuche Nepal,28.74,83.62,+97769710300,4.6,90,USD,Available,https://www.tukucheheritagelodge.com,100.0,Mid Range
Lo Manthang Village Guest House,Mustang,Lo Manthang Nepal,29.18,83.97,+97769711100,4.8,100,USD,Available,https://www.lomanthangguesthouse.com,100.0,Mid Range
Mustang Mystique Guest House,Mustang,Lo Manthang Nepal,29.1805,83.9705,+9779847616866,4.7,85,USD,Available,https://www.mustangmystiqueguesthouse.com,100.0,Mid Range
Muktinath Village Lodge,Mustang,Ranipauwa Muktinath Nepal,28.82,83.87,+97769711200,4.8,120,USD,Available,https://www.muktinathvillagelodge.com,100.0,Mid Range
Chharka Village Inn,Dolpa,Chharka Nepal,29.1,83.3,+97787720100,4.5,75,USD,Available,https://www.chharkavillageinn.com,100.0,Budget
Saldang Mountain Lodge,Dolpa,Saldang Nepal,29.25,82.95,+97787720200,4.8,100,USD,Available,https://www.saldangmountainlodge.com,100.0,Mid Range
Shey Phoksundo Retreat,Dolpa,Shey Phoksundo Nepal,29.2,82.95,+97787720300,4.9,130,USD,Available,https://www.sheyphoksundoretreat.com,100.0,Mid Range
Juphal Village Lodge,Dolpa,Juphal Nepal,29.27,82.19,+97787721100,4.5,65,USD,Available,https://www.juphalvillagelodge.com,100.0,Budget
Rara Lake View Lodge,Mugu,Rara Nepal,29.53,82.09,+97787730100,4.8,110,USD,Available,https://www.raralakeviewlodge.com,100.0,Mid Range
Talcha Airport Guest House,Mugu,Talcha Nepal,29.5305,82.1,+97787730200,4.6,75,USD,Available,https://www.talchaguesthouse.com,100.0,Budget
Khatyad Rural Homestay,Mugu,Khatyad Nepal,29.65,82.25,+97787730300,4.4,55,USD,Available,https://www.khatyadhomestay.com,100.0,Budget
Simikot Mountain Lodge,Humla,Simikot Nepal,29.97,81.82,+97787740100,4.6,85,USD,Available,https://www.simikotmountainlodge.com,100.0,Mid Range
Yari Village Homestay,Humla,Yari Nepal,30.0,81.5,+97787740200,4.7,70,USD,Available,https://www.yarivillagehomestay.com,100.0,Budget
Hilsa Border Lodge,Humla,Hilsa Nepal,30.12,81.25,+97787740300,4.5,80,USD,Available,https://www.hilsaborderlodge.com,100.0,Mid Range
Manaslu Samdo Lodge,Gorkha,Samdo Nepal,28.65,84.68,+97764750100,4.8,105,USD,Available,https://www.manaslusamdolodge.com,100.0,Mid Range
Tsum Valley Homestay,Gorkha,Tsum Valley Nepal,28.55,85.0,+97764750200,4.7,90,USD,Available,https://www.tsumvalleyhomestay.com,100.0,Mid Range
Samdo Himalayan Lodge,Gorkha,Samdo Manaslu Nepal,28.6505,84.6805,+97764760100,4.8,110,USD,Available,https://www.samdo-himalayanlodge.com,100.0,Mid Range
Deng Village Guest House,Gorkha,Deng Nepal,28.6,84.77,+97764760200,4.6,80,USD,Available,https://www.dengvillageguesthouse.com,100.0,Mid Range
Namrung Mountain Lodge,Gorkha,Namrung Nepal,28.63,84.65,+97764760300,4.7,95,USD,Available,https://www.namrungmountainlodge.com,100.0,Mid Range
Tsum Valley Village Homestay,Gorkha,Tsum Valley Nepal,28.55,85.05,+97764761100,4.8,90,USD,Available,https://www.tsumvalleyvillagehomestay.com,100.0,Mid Range
Mu Gompa Guest House,Gorkha,Mu Gompa Nepal,28.7,85.13,+97764761200,4.9,120,USD,Available,https://www.mugompaguesthouse.com,100.0,Mid Range
Chhule Nile Lodge,Gorkha,Chhule Nile Nepal,28.65,85.1,+97764761300,4.7,85,USD,Available,https://www.chhulelodge.com,100.0,Mid Range
Nar Phu Valley Lodge,Manang,Nar Phu Nepal,28.8,84.05,+97766770100,4.9,130,USD,Available,https://www.narphuvalleylodge.com,100.0,Mid Range
Phu Village Homestay,Manang,Phu Nepal,28.82,84.15,+97766770200,4.8,100,USD,Available,https://www.phuvillagehomestay.com,100.0,Mid Range
Naar Mountain Guest House,Manang,Naar Nepal,28.78,84.12,+97766770300,4.7,95,USD,Available,https://www.naarmountainguesthouse.com,100.0,Mid Range
Koto Rural Lodge,Manang,Koto Nepal,28.65,84.12,+97766771100,4.6,80,USD,Available,https://www.kotorurallodge.com,100.0,Mid Range
Humde Village Lodge,Manang,Humde Nepal,28.7,84.03,+97766771200,4.5,75,USD,Available,https://www.humdevillagelodge.com,100.0,Budget
Chame Mountain Inn,Manang,Chame Nepal,28.55,84.24,+97766771300,4.7,90,USD,Available,https://www.chamemountaininn.com,100.0,Mid Range
Bimthang Valley Lodge,Lamjung,Bimthang Nepal,28.7,84.35,+97766780100,4.8,105,USD,Available,https://www.bimthangvalleylodge.com,100.0,Mid Range
Dharapani Village Lodge,Manang,Dharapani Nepal,28.53,84.36,+97766780200,4.7,85,USD,Available,https://www.dharapani-lodge.com,100.0,Mid Range
Tal Village Riverside Inn,Manang,Tal Nepal,28.48,84.38,+97766780300,4.6,75,USD,Available,https://www.talriversideinn.com,100.0,Budget
Ghalegaun Community Homestay,Lamjung,Ghalegaun Nepal,28.25,84.4,+97766790100,4.9,90,USD,Available,https://www.ghalegaunhomestay.com,100.0,Mid Range
Bhujung Village Resort,Lamjung,Bhujung Nepal,28.3,84.42,+97766790200,4.7,80,USD,Available,https://www.bhujungvillageresort.com,100.0,Mid Range
Pasgaun Rural Lodge,Lamjung,Pasgaun Nepal,28.35,84.45,+97766790300,4.8,85,USD,Available,https://www.pasgaunrurallodge.com,100.0,Mid Range
Tansen Rural Heritage Inn,Palpa,Tansen Rural Nepal,27.86,83.54,+97775800100,4.6,70,USD,Available,https://www.tansenruralheritage.com,100.0,Budget
Ranimahal Riverside Lodge,Palpa,Ranimahal Nepal,27.83,83.55,+97775800200,4.7,85,USD,Available,https://www.ranimahalriversidelodge.com,100.0,Mid Range
Sikles Community Homestay,Kaski,Sikles Village Nepal,28.41,84.12,+97761810100,4.8,85,USD,Available,https://www.siklescommunityhomestay.com,100.0,Mid Range
Kapuche Lake Lodge,Kaski,Kapuche Nepal,28.4,84.13,+97761810200,4.7,95,USD,Available,https://www.kapuchelakelodge.com,100.0,Mid Range
Sirubari Village Homestay,Syangja,Sirubari Nepal,28.05,83.78,+97763810300,4.8,80,USD,Available,https://www.sirubarihomestay.com,100.0,Mid Range
Panchase Eco Lodge,Kaski,Panchase Nepal,28.25,83.85,+97761811100,4.7,90,USD,Available,https://www.panchaseecolodge.com,100.0,Mid Range
Ghandruk Gurung Lodge,Kaski,Ghandruk Nepal,28.37,84.0,+97761811200,4.9,100,USD,Available,https://www.ghandrukgurunglodge.com,100.0,Mid Range
Chhomrong Mountain Lodge,Kaski,Chhomrong Nepal,28.53,83.82,+97761811300,4.8,110,USD,Available,https://www.chhomrongmountainlodge.com,100.0,Mid Range
Jhinu Danda Hot Spring Lodge,Kaski,Jhinu Danda Nepal,28.48,83.81,+97761812100,4.7,85,USD,Available,https://www.jhinudandalodge.com,100.0,Mid Range
Tadapani Village Lodge,Kaski,Tadapani Nepal,28.41,83.75,+97761812200,4.8,95,USD,Available,https://www.tadapanivillagelodge.com,100.0,Mid Range
Chitlang Organic Homestay,Makwanpur,Chitlang Nepal,27.6,85.2,+97757820100,4.7,70,USD,Available,https://www.chitlangorganichomestay.com,100.0,Budget
Kulekhani Lake Resort,Makwanpur,Kulekhani Nepal,27.59,85.15,+97757820200,4.6,90,USD,Available,https://www.kulekhaniresort.com,100.0,Mid Range
Daman Mountain Lodge,Makwanpur,Daman Nepal,27.6,85.1,+97757820300,4.8,105,USD,Available,https://www.damanmountainlodge.com,100.0,Mid Range
Palung Village Homestay,Makwanpur,Palung Nepal,27.62,85.12,+97757821100,4.5,65,USD,Available,https://www.palunghomestay.com,100.0,Budget
Ilam Tea Garden Lodge,Ilam,Ilam Nepal,26.92,87.93,+97727830100,4.8,95,USD,Available,https://www.ilamteagardenlodge.com,100.0,Mid Range
Kanyam Tea Homestay,Ilam,Kanyam Nepal,26.88,87.92,+97727830200,4.9,100,USD,Available,https://www.kanyamteahomestay.com,100.0,Mid Range
Antu Danda View Lodge,Ilam,Antu Danda Nepal,26.88,87.94,+97727830300,4.7,85,USD,Available,https://www.antudandaviewlodge.com,100.0,Mid Range
Mai Pokhari Eco Lodge,Ilam,Mai Pokhari Nepal,26.93,87.93,+97727831100,4.6,75,USD,Available,https://www.maipokhariecolodge.com,100.0,Budget
Dhankuta Community Homestay,Dhankuta,Dhankuta Nepal,26.98,87.35,+97726840100,4.8,70,USD,Available,https://www.dhankutahomestay.com,100.0,Budget
Kachide Community Homestay,Dhankuta,Kachide Nepal,26.98,87.35,+97726840200,4.7,75,USD,Available,https://www.kachidehomestay.com,100.0,Budget
Bhedetar Hill Resort,Dhankuta,Bhedetar Nepal,26.81,87.28,+97726840300,4.6,90,USD,Available,https://www.bhedetarhillresort.com,100.0,Mid Range
Barpak Village Lodge,Gorkha,Barpak Nepal,28.21,84.75,+97764850100,4.9,100,USD,Available,https://www.barpakvillagelodge.com,100.0,Mid Range
Barpak Mountain View Lodge,Gorkha,Barpak Nepal,28.2105,84.7505,+97764850200,4.8,110,USD,Available,https://www.barpakmountainviewlodge.com,100.0,Mid Range
Laprak Village Homestay,Gorkha,Laprak Nepal,28.23,84.72,+97764850300,4.7,85,USD,Available,https://www.laprakhomestay.com,100.0,Mid Range
Kashigaun Rural Lodge,Gorkha,Kashigaun Nepal,28.18,84.7,+97764851100,4.6,75,USD,Available,https://www.kashigaunrurallodge.com,100.0,Budget
Kerauja Mountain Lodge,Gorkha,Kerauja Nepal,28.22,84.65,+97764851200,4.7,90,USD,Available,https://www.keraujamountainlodge.com,100.0,Mid Range
Siru Bari Community Stay,Syangja,Sirubari Nepal,28.0505,83.7805,+97763860100,4.9,80,USD,Available,https://www.sirubaricommunitystay.com,100.0,Mid Range
Nuwakot Village Heritage,Nuwakot,Nuwakot Nepal,27.9205,85.1705,+97710860200,4.6,70,USD,Available,https://www.nuwakotheritagevillage.com,100.0,Budget
Kakani Mountain Lodge,Nuwakot,Kakani Nepal,27.8,85.26,+97710860300,4.7,95,USD,Available,https://www.kakanimountainlodge.com,100.0,Mid Range
Chisapani Village Retreat,Sindhupalchok,Chisapani Nepal,28.02,85.45,+97711870100,4.8,90,USD,Available,https://www.chisapanivillageretreat.com,100.0,Mid Range
Nagarkot Rural Community Stay,Bhaktapur,Nagarkot Nepal,27.72,85.52,+9771870200,4.7,100,USD,Available,https://www.nagarkotruralstay.com,100.0,Mid Range
Panauti Village Homestay,Kavrepalanchok,Panauti Nepal,27.585,85.515,+97711870300,4.8,85,USD,Available,https://www.panautivillagehomestay.com,100.0,Mid Range
Dhulikhel Rural Retreat,Kavrepalanchok,Dhulikhel Nepal,27.625,85.545,+97711871100,4.7,95,USD,Available,https://www.dhulikhelruralretreat.com,100.0,Mid Range
Namobuddha Eco Lodge,Kavrepalanchok,Namobuddha Nepal,27.57,85.6,+97711871200,4.9,120,USD,Available,https://www.namobuddhaecolodge.com,100.0,Mid Range
Balthali Village Resort,Kavrepalanchok,Balthali Nepal,27.55,85.62,+97711871300,4.8,110,USD,Available,https://www.balthalivillageresort.com,100.0,Mid Range
Kushma Riverside Lodge,Parbat,Kushma Nepal,28.22,83.69,+97767880100,4.6,80,USD,Available,https://www.kushmariversidelodge.com,100.0,Mid Range
Dharapani Rural Homestay,Parbat,Dharapani Nepal,28.25,83.65,+97767880200,4.5,65,USD,Available,https://www.dharaparniruralhomestay.com,100.0,Budget
Salyan Hill Lodge,Salyan,Salyan Nepal,28.38,82.17,+97788880300,4.5,60,USD,Available,https://www.salyanhilllodge.com,100.0,Budget
Rukum Mountain Homestay,Rukum,Rukum Nepal,28.62,82.62,+97788881100,4.6,70,USD,Available,https://www.rukummountainhomestay.com,100.0,Budget
Rolpa Village Lodge,Rolpa,Rolpa Nepal,28.3,82.64,+97786881200,4.5,60,USD,Available,https://www.rolpavillagelodge.com,100.0,Budget
Pyuthan Rural Resort,Pyuthan,Pyuthan Nepal,28.09,82.87,+97786881300,4.6,75,USD,Available,https://www.pyuthanruralresort.com,100.0,Budget
Arghakhanchi Hill Homestay,Arghakhanchi,Arghakhanchi Nepal,27.95,83.12,+97777882100,4.5,65,USD,Available,https://www.arghakhanchihomestay.com,100.0,Budget
Aath Pahariya Community Homestay,Dhankuta,Khambela Nepal,26.95,87.35,+97726890100,4.8,75,USD,Available,https://www.aathpahariyahomestay.com,100.0,Budget
Khambela Village Lodge,Dhankuta,Khambela Nepal,26.9505,87.3505,+97726890200,4.7,70,USD,Available,https://www.khambelavillagelodge.com,100.0,Budget
Sipting Rural Homestay,Dhankuta,Sipting Nepal,26.92,87.4,+97726890300,4.6,65,USD,Available,https://www.siptinghomestay.com,100.0,Budget
Bhojpur Mountain Lodge,Bhojpur,Bhojpur Nepal,27.18,87.05,+97729900100,4.7,80,USD,Available,https://www.bhojpurmountainlodge.com,100.0,Mid Range
Dingla Village Homestay,Bhojpur,Dingla Nepal,27.22,87.1,+97729900200,4.6,65,USD,Available,https://www.dinglavillagehomestay.com,100.0,Budget
Hatuwa Rural Retreat,Bhojpur,Hatuwa Nepal,27.1,87.0,+97729900300,4.5,60,USD,Available,https://www.hatuwaruralretreat.com,100.0,Budget
Khotang Hill Lodge,Khotang,Khotang Nepal,27.2,86.8,+97736910100,4.6,70,USD,Available,https://www.khotanghilllodge.com,100.0,Budget
Halesi Village Guest House,Khotang,Halesi Nepal,27.05,86.75,+97736910200,4.7,85,USD,Available,https://www.halesivillageguesthouse.com,100.0,Mid Range
Okhaldhunga Mountain Stay,Okhaldhunga,Okhaldhunga Nepal,27.32,86.5,+97737910300,4.5,65,USD,Available,https://www.okhaldhungamountainstay.com,100.0,Budget
Solukhumbu Rural Lodge,Solukhumbu,Junbesi Nepal,27.63,86.58,+97738920100,4.8,95,USD,Available,https://www.junbesirurallodge.com,100.0,Mid Range
Junbesi Village Homestay,Solukhumbu,Junbesi Nepal,27.6305,86.5805,+97738920200,4.9,90,USD,Available,https://www.junbesihomestay.com,100.0,Mid Range
Phaplu Mountain Lodge,Solukhumbu,Phaplu Nepal,27.52,86.59,+97738920300,4.7,85,USD,Available,https://www.phaplumountainlodge.com,100.0,Mid Range
Bung Village Homestay,Sankhuwasabha,Bung Nepal,27.75,87.3,+97729930100,4.8,75,USD,Available,https://www.bunghomestay.com,100.0,Budget
Num Community Lodge,Sankhuwasabha,Num Nepal,27.6805,87.1805,+97729930200,4.7,80,USD,Available,https://www.numcommunitylodge.com,100.0,Mid Range
Hatiya Rural Lodge,Sankhuwasabha,Hatiya Nepal,27.85,87.25,+97729930300,4.6,70,USD,Available,https://www.hatiyarurallodge.com,100.0,Budget
Ilam Village Tea Retreat,Ilam,Barbote Nepal,26.92,87.93,+97727940100,4.9,100,USD,Available,https://www.ilamtearetreat.com,100.0,Mid Range
Barbote Village Homestay,Ilam,Barbote Nepal,26.9205,87.9305,+97727940200,4.8,85,USD,Available,https://www.barbotehomestay.com,100.0,Mid Range
Fikkal Tea Garden Lodge,Ilam,Fikkal Nepal,26.89,87.93,+97727940300,4.7,90,USD,Available,https://www.fikkalteagardenlodge.com,100.0,Mid Range
Mai Valley Farm Stay,Ilam,Mai Valley Nepal,26.915,87.94,+97727941100,4.6,75,USD,Available,https://www.maivalleyfarmstay.com,100.0,Budget
Antu Village Homestay,Ilam,Antu Nepal,26.8805,87.9405,+97727941200,4.8,95,USD,Available,https://www.antuvillagehomestay.com,100.0,Mid Range
Sakhejung Village Homestay,Ilam,Sakhejung Nepal,26.92,87.85,+97727950100,4.7,75,USD,Available,https://www.sakhejunghomestay.com,100.0,Budget
Kolbung Tea Garden Lodge,Ilam,Kolbung Nepal,26.85,87.9,+97727950200,4.6,70,USD,Available,https://www.kolbungtealodge.com,100.0,Budget
Sandakpur Mountain Lodge,Ilam,Sandakpur Nepal,26.95,87.9,+97727950300,4.9,120,USD,Available,https://www.sandakpurmountainlodge.com,100.0,Mid Range
Maipokhari Village Retreat,Ilam,Maipokhari Nepal,26.9305,87.9305,+97727951100,4.8,90,USD,Available,https://www.maipokharivillageretreat.com,100.0,Mid Range
Phidim Hill Homestay,Panchthar,Phidim Nepal,27.145,87.76,+97724960100,4.6,65,USD,Available,https://www.phidimhillhomestay.com,100.0,Budget
Yangnam Village Lodge,Panchthar,Yangnam Nepal,27.1,87.75,+97724960200,4.7,70,USD,Available,https://www.yangnamvillagelodge.com,100.0,Budget
Tumbewa Rural Stay,Panchthar,Tumbewa Nepal,27.05,87.65,+97724960300,4.5,60,USD,Available,https://www.tumbewaruralstay.com,100.0,Budget
Tehrathum Rhododendron Lodge,Terhathum,Basantapur Nepal,27.12,87.55,+97726970100,4.8,95,USD,Available,https://www.terhathumrhododendronlodge.com,100.0,Mid Range
Menchhayayem Homestay,Terhathum,Menchhayayem Nepal,27.1,87.45,+97726970200,4.6,70,USD,Available,https://www.menchhayayemhomestay.com,100.0,Budget
Sankhuwasabha Arun Valley Lodge,Sankhuwasabha,Arun Valley Nepal,27.4,87.25,+97729970300,4.7,85,USD,Available,https://www.arunvalleylodge.com,100.0,Mid Range
Makalu Rural Community Stay,Sankhuwasabha,Num Nepal,27.68,87.18,+97729971100,4.8,100,USD,Available,https://www.makalururalstay.com,100.0,Mid Range
Barun Valley Lodge,Sankhuwasabha,Barun Valley Nepal,27.75,87.05,+97729971200,4.9,130,USD,Available,https://www.barunvalleylodge.com,100.0,Mid Range
Salpa Village Homestay,Bhojpur,Salpa Nepal,27.3,86.95,+97729980100,4.7,75,USD,Available,https://www.salpahomestay.com,100.0,Budget
Bhojpur Kirat Lodge,Bhojpur,Bhojpur Nepal,27.17,87.05,+97729980200,4.6,70,USD,Available,https://www.bhojpurkiratlodge.com,100.0,Budget
Shadananda Rural Inn,Bhojpur,Shadananda Nepal,27.25,87.1,+97729980300,4.5,60,USD,Available,https://www.shadanandaruralinn.com,100.0,Budget
Halesi Rural Retreat,Khotang,Halesi Nepal,27.05,86.75,+97736990100,4.8,90,USD,Available,https://www.halesiruralretreat.com,100.0,Mid Range
Diktel Mountain Lodge,Khotang,Diktel Nepal,27.21,86.79,+97736990200,4.7,80,USD,Available,https://www.diktelmountainlodge.com,100.0,Mid Range
Aiselukharka Village Stay,Khotang,Aiselukharka Nepal,27.4,86.8,+97736990300,4.5,65,USD,Available,https://www.aiselukharkastay.com,100.0,Budget
Okhaldhunga Community Lodge,Okhaldhunga,Okhaldhunga Nepal,27.32,86.5,+97737991100,4.6,70,USD,Available,https://www.okhaldhungacommunitylodge.com,100.0,Budget
Khijidemba Mountain Homestay,Okhaldhunga,Khijidemba Nepal,27.25,86.4,+97737991200,4.7,85,USD,Available,https://www.khijidembahomestay.com,100.0,Mid Range
Junbesi Heritage Lodge,Solukhumbu,Junbesi Nepal,27.63,86.58,+97738000100,4.8,100,USD,Available,https://www.junbesiheritagelodge.com,100.0,Mid Range
Taksindu Village Lodge,Solukhumbu,Taksindu Nepal,27.58,86.57,+97738000200,4.7,85,USD,Available,https://www.taksinduvillagelodge.com,100.0,Mid Range
Ringmo Mountain Homestay,Solukhumbu,Ringmo Nepal,27.62,86.62,+97738000300,4.6,75,USD,Available,https://www.ringmomountainhomestay.com,100.0,Budget
Nunthala Rural Lodge,Solukhumbu,Nunthala Nepal,27.6,86.6,+97738001100,4.5,70,USD,Available,https://www.nunthalarurallodge.com,100.0,Budget
Chheskam Village Stay,Solukhumbu,Chheskam Nepal,27.52,86.9,+97738001200,4.7,80,USD,Available,https://www.chheskamstay.com,100.0,Mid Range
Mahalangur Mountain Lodge,Solukhumbu,Makalu Region Nepal,27.75,87.0,+97738001300,4.8,120,USD,Available,https://www.mahalangurmountainlodge.com,100.0,Mid Range
Taplejung Village Retreat,Taplejung,Taplejung Nepal,27.35,87.67,+97724010100,4.7,85,USD,Available,https://www.taplejungvillageretreat.com,100.0,Mid Range
